;id;price;area;rooms
96448;96449;3876;114;3
96449;96450;5950;175;5
96450;96451;5168;152;4
96451;96452;3690;123;3
96452;96453;3240;120;3
96453;96454;3920;140;5
96454;96455;1860;62;2
96455;96456;650;26;1
96456;96457;5425;175;5
96457;96458;4785;145;5
96458;96459;1950;78;2
96459;96460;6552;234;6
96460;96461;2976;96;3
96461;96462;6820;220;5
96462;96463;2320;80;2
96463;96464;3441;111;3
96464;96465;1976;76;2
96465;96466;3770;145;5
96466;96467;4030;155;5
96467;96468;3750;125;5
96468;96469;5916;204;6
96469;96470;5632;176;4
96470;96471;1950;75;3
96471;96472;2624;82;2
96472;96473;952;34;1
96473;96474;5950;175;5
96474;96475;4914;182;7
96475;96476;1568;56;2
96476;96477;1508;52;2
96477;96478;5075;175;7
96478;96479;5440;160;5
96479;96480;4805;155;5
96480;96481;2112;64;2
96481;96482;1620;60;2
96482;96483;1875;75;3
96483;96484;7168;224;7
96484;96485;2268;81;3
96485;96486;4732;182;7
96486;96487;5916;174;6
96487;96488;2132;82;2
96488;96489;1178;38;1
96489;96490;2356;76;2
96490;96491;4704;168;4
96491;96492;5655;195;5
96492;96493;2700;90;3
96493;96494;3483;129;3
96494;96495;992;32;1
96495;96496;4290;130;5
96496;96497;3060;90;3
96497;96498;4810;185;5
96498;96499;899;31;1
96499;96500;4420;170;5
96500;96501;1980;66;2
96501;96502;4284;126;3
96502;96503;6293;203;7
96503;96504;1950;78;2
96504;96505;2408;86;2
96505;96506;2754;102;3
96506;96507;7161;217;7
96507;96508;4320;144;4
96508;96509;2640;80;2
96509;96510;7770;259;7
96510;96511;6300;210;5
96511;96512;1716;52;2
96512;96513;1944;72;2
96513;96514;6160;220;5
96514;96515;4200;168;4
96515;96516;6048;189;7
96516;96517;2880;90;3
96517;96518;896;32;1
96518;96519;4200;150;6
96519;96520;5425;175;5
96520;96521;4500;180;5
96521;96522;4356;132;3
96522;96523;4576;176;4
96523;96524;3354;129;3
96524;96525;3915;145;5
96525;96526;7626;246;6
96526;96527;5481;203;7
96527;96528;5945;205;5
96528;96529;1798;58;2
96529;96530;1122;34;1
96530;96531;3510;130;5
96531;96532;4472;172;4
96532;96533;918;27;1
96533;96534;4800;160;5
96534;96535;5684;196;7
96535;96536;3978;117;3
96536;96537;4050;135;5
96537;96538;5481;189;7
96538;96539;3663;111;3
96539;96540;3920;140;5
96540;96541;2176;64;2
96541;96542;4950;150;5
96542;96543;990;30;1
96543;96544;5928;228;6
96544;96545;2418;78;3
96545;96546;4250;125;5
96546;96547;5920;185;5
96547;96548;3360;120;3
96548;96549;4940;190;5
96549;96550;7308;252;6
96550;96551;3564;108;3
96551;96552;1456;52;2
96552;96553;2784;87;3
96553;96554;4872;168;4
96554;96555;7098;273;7
96555;96556;4836;156;4
96556;96557;8514;258;6
96557;96558;2600;104;4
96558;96559;1716;66;2
96559;96560;9758;287;7
96560;96561;3915;135;5
96561;96562;8547;259;7
96562;96563;3348;124;4
96563;96564;3248;112;4
96564;96565;3150;126;3
96565;96566;4104;152;4
96566;96567;986;29;1
96567;96568;8463;273;7
96568;96569;5808;176;4
96569;96570;675;27;1
96570;96571;8184;264;6
96571;96572;5775;175;5
96572;96573;2432;76;2
96573;96574;6396;246;6
96574;96575;4200;168;4
96575;96576;5642;182;7
96576;96577;3944;116;4
96577;96578;1302;42;1
96578;96579;5120;160;4
96579;96580;5180;185;5
96580;96581;3306;114;3
96581;96582;4224;132;4
96582;96583;4032;126;3
96583;96584;9471;287;7
96584;96585;8064;252;7
96585;96586;8120;280;7
96586;96587;5890;190;5
96587;96588;3375;135;5
96588;96589;7280;280;7
96589;96590;3321;123;3
96590;96591;8448;264;6
96591;96592;1300;50;2
96592;96593;4480;140;4
96593;96594;6090;210;6
96594;96595;1740;58;2
96595;96596;5075;175;7
96596;96597;4860;180;5
96597;96598;4914;189;7
96598;96599;6188;238;7
96599;96600;676;26;1
96600;96601;3741;129;3
96601;96602;6727;217;7
96602;96603;3480;120;4
96603;96604;2460;82;2
96604;96605;6864;264;6
96605;96606;2700;90;3
96606;96607;7140;210;7
96607;96608;1204;43;1
96608;96609;5920;185;5
96609;96610;4200;168;6
96610;96611;1408;44;1
96611;96612;4680;156;6
96612;96613;1782;66;2
96613;96614;2325;93;3
96614;96615;1066;41;1
96615;96616;2871;99;3
96616;96617;1085;35;1
96617;96618;6600;220;5
96618;96619;8184;264;6
96619;96620;4860;180;5
96620;96621;2772;99;3
96621;96622;870;30;1
96622;96623;5130;190;5
96623;96624;6552;252;6
96624;96625;5104;176;4
96625;96626;960;32;1
96626;96627;4950;198;6
96627;96628;3564;108;3
96628;96629;4224;132;3
96629;96630;5292;196;7
96630;96631;1456;56;2
96631;96632;2112;64;2
96632;96633;6240;240;6
96633;96634;4860;162;6
96634;96635;7040;220;5
96635;96636;3162;102;3
96636;96637;2240;80;2
96637;96638;4060;140;5
96638;96639;6496;224;7
96639;96640;1107;41;1
96640;96641;3330;111;3
96641;96642;1190;35;1
96642;96643;2436;84;2
96643;96644;1856;64;2
96644;96645;6660;222;6
96645;96646;1960;70;2
96646;96647;3720;120;3
96647;96648;2604;93;3
96648;96649;928;29;1
96649;96650;806;26;1
96650;96651;2320;80;2
96651;96652;4352;136;4
96652;96653;5220;180;6
96653;96654;4928;176;4
96654;96655;4650;150;5
96655;96656;3840;120;4
96656;96657;6699;203;7
96657;96658;6560;205;5
96658;96659;6612;228;6
96659;96660;1500;50;2
96660;96661;6237;231;7
96661;96662;3840;120;3
96662;96663;2697;87;3
96663;96664;7854;231;7
96664;96665;4704;168;4
96665;96666;3472;124;4
96666;96667;812;29;1
96667;96668;1456;52;2
96668;96669;2112;66;2
96669;96670;3120;120;4
96670;96671;5125;205;5
96671;96672;2574;78;2
96672;96673;1768;68;2
96673;96674;3300;132;3
96674;96675;3375;135;5
96675;96676;5800;200;5
96676;96677;5500;220;5
96677;96678;2436;87;3
96678;96679;4500;150;6
96679;96680;1452;44;1
96680;96681;1258;37;1
96681;96682;4640;160;4
96682;96683;754;29;1
96683;96684;7826;301;7
96684;96685;7722;234;6
96685;96686;6080;190;5
96686;96687;2883;93;3
96687;96688;4224;128;4
96688;96689;1512;54;2
96689;96690;6468;231;7
96690;96691;1624;56;2
96691;96692;2816;88;2
96692;96693;4060;145;5
96693;96694;4060;140;4
96694;96695;728;28;1
96695;96696;5670;210;7
96696;96697;7749;287;7
96697;96698;2240;80;2
96698;96699;3168;96;3
96699;96700;1350;50;2
96700;96701;1023;31;1
96701;96702;6468;196;7
96702;96703;2072;74;2
96703;96704;5859;217;7
96704;96705;7140;210;5
96705;96706;1122;33;1
96706;96707;2625;105;3
96707;96708;1131;39;1
96708;96709;1160;40;1
96709;96710;6600;200;5
96710;96711;1750;70;2
96711;96712;1950;78;2
96712;96713;975;39;1
96713;96714;5016;152;4
96714;96715;5394;174;6
96715;96716;3366;99;3
96716;96717;3741;129;3
96717;96718;1568;56;2
96718;96719;8526;294;7
96719;96720;7560;252;6
96720;96721;8092;238;7
96721;96722;5304;204;6
96722;96723;6960;240;6
96723;96724;2511;81;3
96724;96725;3915;145;5
96725;96726;7448;266;7
96726;96727;6090;210;7
96727;96728;7626;246;6
96728;96729;5270;170;5
96729;96730;3780;140;5
96730;96731;4352;128;4
96731;96732;4472;172;4
96732;96733;4182;123;3
96733;96734;2772;84;2
96734;96735;7344;216;6
96735;96736;7296;228;6
96736;96737;9856;308;7
96737;96738;8190;273;7
96738;96739;2349;87;3
96739;96740;1092;39;1
96740;96741;4050;150;6
96741;96742;5022;162;6
96742;96743;1260;42;1
96743;96744;918;34;1
96744;96745;2790;90;3
96745;96746;5160;172;4
96746;96747;6160;220;5
96747;96748;7161;231;7
96748;96749;2992;88;2
96749;96750;3999;129;3
96750;96751;6272;224;7
96751;96752;1026;38;1
96752;96753;3024;108;4
96753;96754;1740;60;2
96754;96755;2280;76;2
96755;96756;7095;215;5
96756;96757;2970;90;3
96757;96758;1271;41;1
96758;96759;4930;170;5
96759;96760;3640;140;4
96760;96761;5292;196;7
96761;96762;8190;273;7
96762;96763;6125;245;7
96763;96764;3132;108;4
96764;96765;2232;72;2
96765;96766;4428;164;4
96766;96767;2728;88;2
96767;96768;9996;294;7
96768;96769;924;33;1
96769;96770;8029;259;7
96770;96771;4988;172;4
96771;96772;8976;264;6
96772;96773;5412;164;4
96773;96774;1550;50;2
96774;96775;2430;90;3
96775;96776;5075;203;7
96776;96777;1240;40;1
96777;96778;4284;126;3
96778;96779;1500;60;2
96779;96780;2700;108;3
96780;96781;4576;176;4
96781;96782;6460;190;5
96782;96783;6864;264;6
96783;96784;2325;93;3
96784;96785;1848;56;2
96785;96786;775;31;1
96786;96787;1014;39;1
96787;96788;3276;126;3
96788;96789;2294;74;2
96789;96790;4650;155;5
96790;96791;5481;189;7
96791;96792;1700;50;2
96792;96793;3255;105;3
96793;96794;8514;258;6
96794;96795;3480;116;4
96795;96796;2976;93;3
96796;96797;837;27;1
96797;96798;1682;58;2
96798;96799;4860;180;6
96799;96800;6600;200;5
96800;96801;4092;132;4
96801;96802;2912;104;4
96802;96803;4212;156;4
96803;96804;6720;210;7
96804;96805;4000;125;5
96805;96806;6720;210;7
96806;96807;4408;152;4
96807;96808;6384;228;6
96808;96809;3100;124;4
96809;96810;4128;129;3
96810;96811;6090;210;7
96811;96812;6468;231;7
96812;96813;850;34;1
96813;96814;5676;172;4
96814;96815;1728;54;2
96815;96816;3906;126;3
96816;96817;3016;116;4
96817;96818;4350;174;6
96818;96819;1450;50;2
96819;96820;3219;111;3
96820;96821;918;27;1
96821;96822;9632;301;7
96822;96823;1872;72;2
96823;96824;3720;120;3
96824;96825;3276;126;3
96825;96826;3444;123;3
96826;96827;7128;216;6
96827;96828;6880;215;5
96828;96829;1568;56;2
96829;96830;729;27;1
96830;96831;4300;172;4
96831;96832;3720;120;3
96832;96833;1456;56;2
96833;96834;4200;168;6
96834;96835;5280;160;5
96835;96836;5712;168;4
96836;96837;4698;174;6
96837;96838;3500;140;4
96838;96839;1400;50;2
96839;96840;4992;156;4
96840;96841;4680;156;6
96841;96842;5850;234;6
96842;96843;1056;33;1
96843;96844;4350;150;5
96844;96845;1452;44;1
96845;96846;1508;58;2
96846;96847;1904;68;2
96847;96848;6560;205;5
96848;96849;7168;224;7
96849;96850;8085;245;7
96850;96851;1056;32;1
96851;96852;1550;62;2
96852;96853;7380;246;6
96853;96854;3712;116;4
96854;96855;5950;238;7
96855;96856;1680;56;2
96856;96857;962;37;1
96857;96858;2970;99;3
96858;96859;1066;41;1
96859;96860;2816;88;2
96860;96861;1287;39;1
96861;96862;2574;78;2
96862;96863;4960;160;4
96863;96864;6552;252;7
96864;96865;4536;162;6
96865;96866;5440;160;5
96866;96867;2200;88;2
96867;96868;4200;168;6
96868;96869;2700;90;3
96869;96870;3375;135;5
96870;96871;3808;112;4
96871;96872;2808;108;4
96872;96873;675;25;1
96873;96874;2976;96;3
96874;96875;1122;33;1
96875;96876;7854;231;7
96876;96877;1456;56;2
96877;96878;5412;164;4
96878;96879;7700;308;7
96879;96880;2400;75;3
96880;96881;2925;117;3
96881;96882;2730;105;3
96882;96883;2835;105;3
96883;96884;4536;162;6
96884;96885;1568;56;2
96885;96886;2378;82;2
96886;96887;2250;75;3
96887;96888;3960;120;3
96888;96889;900;30;1
96889;96890;4896;144;4
96890;96891;6600;264;6
96891;96892;4092;132;4
96892;96893;4480;140;5
96893;96894;5940;180;6
96894;96895;2106;78;3
96895;96896;5096;196;7
96896;96897;4920;164;4
96897;96898;2838;86;2
96898;96899;3400;100;4
96899;96900;4536;162;6
96900;96901;1890;70;2
96901;96902;1156;34;1
96902;96903;4950;150;6
96903;96904;1736;62;2
96904;96905;864;27;1
96905;96906;1924;74;2
96906;96907;6600;264;6
96907;96908;6699;231;7
96908;96909;3840;128;4
96909;96910;4588;148;4
96910;96911;1798;62;2
96911;96912;9282;273;7
96912;96913;8256;258;6
96913;96914;5022;186;6
96914;96915;2610;90;3
96915;96916;5304;156;6
96916;96917;5115;165;5
96917;96918;5670;189;7
96918;96919;1224;36;1
96919;96920;1102;38;1
96920;96921;2850;114;3
96921;96922;5920;185;5
96922;96923;1944;72;2
96923;96924;4992;156;6
96924;96925;5508;162;6
96925;96926;8820;294;7
96926;96927;5780;170;5
96927;96928;3600;144;4
96928;96929;1428;42;1
96929;96930;4960;155;5
96930;96931;2700;108;4
96931;96932;4960;155;5
96932;96933;3159;117;3
96933;96934;2784;96;3
96934;96935;4900;196;7
96935;96936;3150;105;3
96936;96937;4988;172;4
96937;96938;3248;116;4
96938;96939;7700;308;7
96939;96940;1015;35;1
96940;96941;3375;125;5
96941;96942;7134;246;6
96942;96943;5365;185;5
96943;96944;1512;56;2
96944;96945;1872;72;2
96945;96946;5460;182;7
96946;96947;7560;252;6
96947;96948;9009;273;7
96948;96949;5200;200;5
96949;96950;5880;210;7
96950;96951;868;31;1
96951;96952;3168;96;3
96952;96953;8092;238;7
96953;96954;2100;70;2
96954;96955;8246;266;7
96955;96956;4752;144;4
96956;96957;2320;80;2
96957;96958;2128;76;2
96958;96959;5400;216;6
96959;96960;4940;190;5
96960;96961;2322;86;2
96961;96962;6370;245;7
96962;96963;896;32;1
96963;96964;4624;136;4
96964;96965;2080;80;2
96965;96966;5208;186;6
96966;96967;4590;135;5
96967;96968;3364;116;4
96968;96969;5684;203;7
96969;96970;1682;58;2
96970;96971;2880;96;3
96971;96972;2325;93;3
96972;96973;7296;228;6
96973;96974;6120;204;6
96974;96975;6993;259;7
96975;96976;2904;88;2
96976;96977;3264;96;3
96977;96978;3120;104;4
96978;96979;1176;42;1
96979;96980;2400;75;3
96980;96981;4736;148;4
96981;96982;8736;273;7
96982;96983;2520;84;2
96983;96984;6090;210;6
96984;96985;7056;252;6
96985;96986;7224;258;6
96986;96987;1116;36;1
96987;96988;7378;238;7
96988;96989;6336;192;6
96989;96990;2106;81;3
96990;96991;2108;62;2
96991;96992;3224;104;4
96992;96993;1984;64;2
96993;96994;5568;192;6
96994;96995;7098;273;7
96995;96996;2856;84;2
96996;96997;3480;116;4
96997;96998;5616;216;6
96998;96999;2997;111;3
96999;97000;1232;44;1
97000;97001;7056;252;6
97001;97002;1053;39;1
97002;97003;3712;128;4
97003;97004;2170;70;2
97004;97005;6318;234;6
97005;97006;2322;86;2
97006;97007;1914;66;2
97007;97008;5632;176;4
97008;97009;2430;81;3
97009;97010;1232;44;1
97010;97011;3813;123;3
97011;97012;4725;175;7
97012;97013;6944;217;7
97013;97014;3900;150;5
97014;97015;884;26;1
97015;97016;6336;198;6
97016;97017;2040;68;2
97017;97018;5460;182;7
97018;97019;1400;50;2
97019;97020;6734;259;7
97020;97021;7378;238;7
97021;97022;5670;189;7
97022;97023;5550;222;6
97023;97024;6534;198;6
97024;97025;2128;76;2
97025;97026;2688;96;3
97026;97027;3627;117;3
97027;97028;2050;82;2
97028;97029;1550;50;2
97029;97030;3780;135;5
97030;97031;4224;132;3
97031;97032;1600;64;2
97032;97033;5544;198;6
97033;97034;8514;258;6
97034;97035;896;32;1
97035;97036;3375;135;5
97036;97037;3888;144;4
97037;97038;4750;190;5
97038;97039;5365;185;5
97039;97040;3456;108;4
97040;97041;7462;287;7
97041;97042;7524;228;6
97042;97043;7128;264;6
97043;97044;6120;180;6
97044;97045;6048;224;7
97045;97046;6290;185;5
97046;97047;5775;175;7
97047;97048;4536;162;6
97048;97049;7511;259;7
97049;97050;5916;174;6
97050;97051;8568;252;6
97051;97052;6510;217;7
97052;97053;7326;222;6
97053;97054;4590;170;5
97054;97055;2112;64;2
97055;97056;4836;156;6
97056;97057;7872;246;6
97057;97058;850;34;1
97058;97059;7260;220;5
97059;97060;7560;252;7
97060;97061;3750;150;5
97061;97062;3640;130;5
97062;97063;7161;217;7
97063;97064;2176;64;2
97064;97065;1155;35;1
97065;97066;1950;78;2
97066;97067;5376;168;6
97067;97068;5780;170;5
97068;97069;6426;189;7
97069;97070;1089;33;1
97070;97071;4650;150;5
97071;97072;6138;198;6
97072;97073;4125;165;5
97073;97074;2610;87;3
97074;97075;4480;160;4
97075;97076;2175;75;3
97076;97077;1066;41;1
97077;97078;8820;294;7
97078;97079;6510;217;7
97079;97080;702;26;1
97080;97081;4950;150;5
97081;97082;10164;308;7
97082;97083;900;36;1
97083;97084;3625;125;5
97084;97085;2584;76;2
97085;97086;5460;210;5
97086;97087;1740;60;2
97087;97088;3534;114;3
97088;97089;3100;100;4
97089;97090;7175;287;7
97090;97091;8512;266;7
97091;97092;1400;50;2
97092;97093;884;26;1
97093;97094;3072;96;3
97094;97095;3672;108;4
97095;97096;6936;204;6
97096;97097;4640;160;4
97097;97098;7128;216;6
97098;97099;2976;93;3
97099;97100;2610;90;3
97100;97101;6727;217;7
97101;97102;1620;54;2
97102;97103;5940;198;6
97103;97104;1064;38;1
97104;97105;6720;210;7
97105;97106;3900;130;5
97106;97107;5084;164;4
97107;97108;5022;186;6
97108;97109;3720;120;3
97109;97110;7872;246;6
97110;97111;3996;148;4
97111;97112;9114;294;7
97112;97113;775;25;1
97113;97114;1680;60;2
97114;97115;2400;75;3
97115;97116;9240;280;7
97116;97117;1872;72;2
97117;97118;3744;117;3
97118;97119;5952;186;6
97119;97120;6084;234;6
97120;97121;5332;172;4
97121;97122;6300;210;5
97122;97123;2418;93;3
97123;97124;4480;160;5
97124;97125;1512;56;2
97125;97126;8448;264;6
97126;97127;4896;144;4
97127;97128;6438;222;6
97128;97129;4200;168;4
97129;97130;3696;132;4
97130;97131;4500;150;5
97131;97132;6510;210;6
97132;97133;4760;140;4
97133;97134;4050;135;5
97134;97135;4816;172;4
97135;97136;7920;264;6
97136;97137;3600;120;4
97137;97138;6510;217;7
97138;97139;6630;195;5
97139;97140;2280;76;2
97140;97141;1872;72;2
97141;97142;5775;175;7
97142;97143;3472;124;4
97143;97144;2542;82;2
97144;97145;5032;148;4
97145;97146;4752;176;4
97146;97147;3132;108;4
97147;97148;3300;100;4
97148;97149;1624;56;2
97149;97150;4212;162;6
97150;97151;2244;66;2
97151;97152;7134;246;6
97152;97153;3600;144;4
97153;97154;5168;152;4
97154;97155;6480;240;6
97155;97156;6630;195;5
97156;97157;2790;93;3
97157;97158;5720;220;5
97158;97159;850;25;1
97159;97160;3696;132;4
97160;97161;6450;258;6
97161;97162;9408;294;7
97162;97163;6732;198;6
97163;97164;4625;185;5
97164;97165;4785;145;5
97165;97166;728;28;1
97166;97167;3999;129;3
97167;97168;5394;174;6
97168;97169;4160;160;5
97169;97170;3016;104;4
97170;97171;2112;66;2
97171;97172;4800;160;5
97172;97173;4644;172;4
97173;97174;2176;68;2
97174;97175;3306;114;3
97175;97176;2624;82;2
97176;97177;2250;75;3
97177;97178;3500;125;5
97178;97179;3999;129;3
97179;97180;3472;124;4
97180;97181;4900;175;5
97181;97182;4216;136;4
97182;97183;3640;140;4
97183;97184;4590;135;5
97184;97185;650;26;1
97185;97186;4352;136;4
97186;97187;6006;182;7
97187;97188;6560;205;5
97188;97189;2378;82;2
97189;97190;5950;175;5
97190;97191;2652;78;3
97191;97192;3584;112;4
97192;97193;725;29;1
97193;97194;2368;74;2
97194;97195;4000;125;5
97195;97196;4092;132;4
97196;97197;4200;150;5
97197;97198;5375;215;5
97198;97199;2400;75;3
97199;97200;5684;203;7
97200;97201;5940;198;6
97201;97202;5824;224;7
97202;97203;1836;68;2
97203;97204;3888;144;4
97204;97205;4158;126;3
97205;97206;3720;120;3
97206;97207;1036;37;1
97207;97208;6318;234;6
97208;97209;1160;40;1
97209;97210;5084;164;4
97210;97211;4736;148;4
97211;97212;837;31;1
97212;97213;4284;126;3
97213;97214;2574;78;2
97214;97215;2100;84;2
97215;97216;4375;175;5
97216;97217;4472;172;4
97217;97218;4960;155;5
97218;97219;5775;175;7
97219;97220;8029;259;7
97220;97221;2624;82;2
97221;97222;2856;102;3
97222;97223;3400;100;4
97223;97224;992;31;1
97224;97225;924;33;1
97225;97226;6336;198;6
97226;97227;4455;165;5
97227;97228;1980;60;2
97228;97229;784;28;1
97229;97230;4352;136;4
97230;97231;5270;155;5
97231;97232;891;27;1
97232;97233;2496;78;3
97233;97234;1360;40;1
97234;97235;4340;155;5
97235;97236;2600;104;4
97236;97237;4050;162;6
97237;97238;1353;41;1
97238;97239;2349;87;3
97239;97240;4200;168;6
97240;97241;4368;156;6
97241;97242;5250;175;7
97242;97243;1904;68;2
97243;97244;988;38;1
97244;97245;3380;130;5
97245;97246;4080;120;4
97246;97247;999;37;1
97247;97248;8568;252;7
97248;97249;5304;156;6
97249;97250;930;30;1
97250;97251;6468;196;7
97251;97252;6272;196;7
97252;97253;7056;252;7
97253;97254;5760;192;6
97254;97255;1036;37;1
97255;97256;3844;124;4
97256;97257;2800;112;4
97257;97258;1560;60;2
97258;97259;5445;165;5
97259;97260;4200;150;6
97260;97261;1176;42;1
97261;97262;7623;231;7
97262;97263;2088;72;2
97263;97264;1024;32;1
97264;97265;2574;78;3
97265;97266;5859;189;7
97266;97267;4030;130;5
97267;97268;7826;301;7
97268;97269;7488;234;6
97269;97270;2640;88;2
97270;97271;1462;43;1
97271;97272;6804;252;7
97272;97273;3300;100;4
97273;97274;7280;280;7
97274;97275;4875;195;5
97275;97276;5040;168;4
97276;97277;2940;105;3
97277;97278;3625;145;5
97278;97279;4125;165;5
97279;97280;2268;84;3
97280;97281;8960;280;7
97281;97282;3510;117;3
97282;97283;3224;124;4
97283;97284;7616;238;7
97284;97285;5425;175;7
97285;97286;5684;203;7
97286;97287;6300;252;6
97287;97288;6528;192;6
97288;97289;4352;128;4
97289;97290;2184;84;2
97290;97291;750;25;1
97291;97292;7168;224;7
97292;97293;7392;224;7
97293;97294;2088;72;2
97294;97295;4680;156;4
97295;97296;2511;81;3
97296;97297;4650;155;5
97297;97298;2673;99;3
97298;97299;3500;140;4
97299;97300;4500;180;6
97300;97301;3016;116;4
97301;97302;1122;34;1
97302;97303;8448;264;6
97303;97304;7680;240;6
97304;97305;3808;136;4
97305;97306;2184;84;2
97306;97307;1600;50;2
97307;97308;992;31;1
97308;97309;1116;36;1
97309;97310;3960;132;3
97310;97311;3808;112;4
97311;97312;4524;156;6
97312;97313;4760;140;5
97313;97314;2100;84;3
97314;97315;7812;252;6
97315;97316;8064;252;6
97316;97317;1250;50;2
97317;97318;2262;78;2
97318;97319;8256;258;6
97319;97320;4914;189;7
97320;97321;4488;132;3
97321;97322;7740;258;6
97322;97323;2349;81;3
97323;97324;6318;234;6
97324;97325;5824;182;7
97325;97326;3000;120;3
97326;97327;1914;58;2
97327;97328;1860;62;2
97328;97329;4860;180;6
97329;97330;5115;165;5
97330;97331;1612;62;2
97331;97332;5184;192;6
97332;97333;3570;105;3
97333;97334;2408;86;2
97334;97335;4884;148;4
97335;97336;9184;287;7
97336;97337;2160;80;2
97337;97338;4125;125;5
97338;97339;4212;156;4
97339;97340;5250;210;5
97340;97341;2610;87;3
97341;97342;6727;217;7
97342;97343;1148;41;1
97343;97344;6960;240;6
97344;97345;5365;185;5
97345;97346;5115;165;5
97346;97347;3465;105;3
97347;97348;2550;102;3
97348;97349;6902;203;7
97349;97350;7920;264;6
97350;97351;3480;120;3
97351;97352;3960;132;3
97352;97353;5100;150;6
97353;97354;1998;74;2
97354;97355;675;27;1
97355;97356;2880;96;3
97356;97357;6048;189;7
97357;97358;2028;78;2
97358;97359;4096;128;4
97359;97360;6480;216;6
97360;97361;2025;81;3
97361;97362;837;31;1
97362;97363;5332;172;4
97363;97364;3612;129;3
97364;97365;3069;93;3
97365;97366;4375;175;7
97366;97367;4420;170;5
97367;97368;3663;111;3
97368;97369;4290;130;5
97369;97370;5100;150;6
97370;97371;7448;266;7
97371;97372;2600;104;4
97372;97373;2340;78;3
97373;97374;6156;228;6
97374;97375;3045;105;3
97375;97376;7448;266;7
97376;97377;4455;165;5
97377;97378;6156;228;6
97378;97379;6734;259;7
97379;97380;3060;102;3
97380;97381;1292;38;1
97381;97382;6510;217;7
97382;97383;1224;36;1
97383;97384;3456;108;4
97384;97385;6528;192;6
97385;97386;2542;82;2
97386;97387;2288;88;2
97387;97388;2432;76;2
97388;97389;1450;58;2
97389;97390;6727;217;7
97390;97391;1566;58;2
97391;97392;1900;76;2
97392;97393;2494;86;2
97393;97394;3663;111;3
97394;97395;4536;168;4
97395;97396;4725;175;5
97396;97397;4950;150;5
97397;97398;7161;217;7
97398;97399;1798;58;2
97399;97400;4640;160;4
97400;97401;4264;164;4
97401;97402;4698;162;6
97402;97403;1023;31;1
97403;97404;5160;172;4
97404;97405;5580;180;5
97405;97406;4284;126;3
97406;97407;2480;80;2
97407;97408;4030;155;5
97408;97409;7644;273;7
97409;97410;1924;74;2
97410;97411;4524;156;4
97411;97412;5887;203;7
97412;97413;7480;220;5
97413;97414;2184;84;2
97414;97415;2604;84;2
97415;97416;2170;70;2
97416;97417;3480;116;4
97417;97418;6150;246;6
97418;97419;2496;96;3
97419;97420;3640;130;5
97420;97421;3840;120;3
97421;97422;4550;182;7
97422;97423;5032;148;4
97423;97424;7224;258;6
97424;97425;4536;168;4
97425;97426;6936;204;6
97426;97427;5481;189;7
97427;97428;4836;156;6
97428;97429;4860;162;6
97429;97430;5916;174;6
97430;97431;9933;301;7
97431;97432;4800;150;5
97432;97433;3696;112;4
97433;97434;7462;287;7
97434;97435;7392;264;6
97435;97436;3150;126;3
97436;97437;4940;190;5
97437;97438;3640;140;5
97438;97439;1550;62;2
97439;97440;2574;78;2
97440;97441;6150;246;6
97441;97442;2349;81;3
97442;97443;7560;252;7
97443;97444;7595;245;7
97444;97445;7380;246;6
97445;97446;4488;136;4
97446;97447;6240;240;6
97447;97448;5880;210;5
97448;97449;4464;144;4
97449;97450;2900;100;4
97450;97451;5425;217;7
97451;97452;2106;78;2
97452;97453;1312;41;1
97453;97454;930;31;1
97454;97455;4212;156;6
97455;97456;4440;148;4
97456;97457;2025;81;3
97457;97458;4092;132;3
97458;97459;7000;280;7
97459;97460;2523;87;3
97460;97461;4704;168;6
97461;97462;5508;162;6
97462;97463;4440;148;4
97463;97464;3813;123;3
97464;97465;2236;86;2
97465;97466;5928;228;6
97466;97467;3219;111;3
97467;97468;1152;36;1
97468;97469;2340;78;2
97469;97470;9408;294;7
97470;97471;728;26;1
97471;97472;1292;38;1
97472;97473;1550;50;2
97473;97474;5568;174;6
97474;97475;5984;176;4
97475;97476;3225;129;3
97476;97477;3456;108;3
97477;97478;2368;74;2
97478;97479;1200;40;1
97479;97480;3402;126;3
97480;97481;4760;140;4
97481;97482;3472;112;4
97482;97483;962;37;1
97483;97484;5805;215;5
97484;97485;1972;58;2
97485;97486;8428;301;7
97486;97487;7616;224;7
97487;97488;5535;205;5
97488;97489;4698;162;6
97489;97490;9758;287;7
97490;97491;6664;238;7
97491;97492;806;31;1
97492;97493;1155;35;1
97493;97494;4375;175;7
97494;97495;5670;210;6
97495;97496;2408;86;2
97496;97497;891;27;1
97497;97498;3264;96;3
97498;97499;2640;88;2
97499;97500;7140;210;6
97500;97501;8729;301;7
97501;97502;780;26;1
97502;97503;8568;252;6
97503;97504;9520;280;7
97504;97505;5481;189;7
97505;97506;2106;81;3
97506;97507;3960;132;3
97507;97508;988;38;1
97508;97509;6804;252;7
97509;97510;6888;246;6
97510;97511;3750;150;6
97511;97512;8400;280;7
97512;97513;4752;144;4
97513;97514;3465;105;3
97514;97515;4900;196;7
97515;97516;5320;190;5
97516;97517;4590;135;5
97517;97518;3366;102;3
97518;97519;2322;86;2
97519;97520;7680;240;6
97520;97521;4176;144;4
97521;97522;3132;108;4
97522;97523;8428;301;7
97523;97524;1364;44;1
97524;97525;2976;93;3
97525;97526;1161;43;1
97526;97527;4860;180;6
97527;97528;5040;168;6
